Order_ID,Month,Order_Date,Customer_ID,Product,Category,Unit_Price,Quantity,Revenue Before Discount,Discount,Discount Amount,Total_Sales,Payment_Mode,City,Sales_Channel,,,,,
1726,March-2024,06-03-2024,C114,Smartphone,Electronics,"30,473",2,"60,946",5,3047.3,"57,898",Cash,Pune,Online,,,,,
1727,March-2024,07-03-2024,C901,Monitor,Electronics,"11,986",2,"23,972",0,0,"23,972",Debit Card,Mumbai,Online,,,,,
1728,June-2024,01-06-2024,C941,Headphones,Electronics,"3,930",4,"15,720",15,2358,"13,362",Cash,Hyderabad,Offline,,,,,
1729,June-2024,12-06-2024,C271,Monitor,Electronics,"12,366",3,"37,098",0,0,"37,098",Debit Card,Mumbai,Online,,,,,
1730,February-2024,12-02-2024,C575,Tablet,Electronics,"19,950",3,"59,850",15,8977.5,"50,872",Credit Card,Kolkata,Offline,,,,,
1731,May-2024,01-05-2024,C368,Headphones,Electronics,"2,672",4,"10,688",0,0,"10,688",Debit Card,Ahmedabad,Offline,,,,,
1732,June-2024,22-06-2024,C423,Desk Lamp,Furniture,"2,597",1,"2,597",0,0,"2,597",Debit Card,Kolkata,Offline,,,,,
1733,March-2024,26-03-2024,C376,Keyboard,Electronics,"2,786",1,"2,786",10,278.6,"2,507",Cash,Ahmedabad,Online,,,,,
1734,June-2024,21-06-2024,C702,Monitor,Electronics,"12,129",3,"36,387",5,1819.35,"34,567",Debit Card,Delhi,Online,,,,,
1735,January-2024,18-01-2024,C112,Tablet,Electronics,"18,400",5,"92,000",0,0,"92,000",Cash,Pune,Online,,,,,
1736,March-2024,13-03-2024,C357,Monitor,Electronics,"10,139",1,"10,139",0,0,"10,139",UPI,Hyderabad,Online,,,,,
1737,January-2024,31-01-2024,C188,Notebook,Stationery,"-1,348",4,"-5,392",5,-269.6,"-5,122",UPI,Bangalore,Offline,,,,,
1738,March-2024,16-03-2024,C578,Smartphone,Electronics,"30,616",4,"1,22,464",10,12246.4,"1,10,217",Cash,Pune,Offline,,,,,
1739,February-2024,11-02-2024,C899,Smartphone,Electronics,"29,135",1,"29,135",15,4370.25,"24,764",Cash,Pune,Online,,,,,
1740,March-2024,07-03-2024,C932,Keyboard,Electronics,228,4,912,0,0,912,Cash,Hyderabad,Offline,,,,,
1741,February-2024,15-02-2024,C760,Office Chair,Furniture,"5,444",2,"10,888",15,1633.2,"9,254",Credit Card,Mumbai,Offline,,,,,
1742,March-2024,07-03-2024,C205,Laptop,Electronics,"53,298",1,"53,298",10,5329.8,"47,968",Cash,Delhi,Offline,,,,,
1743,February-2024,08-02-2024,C768,Laptop,Electronics,"56,821",1,"56,821",15,8523.15,"48,297",Debit Card,Bangalore,Offline,,,,,
1744,April-2024,10-04-2024,C688,Laptop,Electronics,"55,111",4,"2,20,444",15,33066.6,"1,87,377",Cash,Kolkata,Online,,,,,
1745,May-2024,18-05-2024,C331,Laptop,Electronics,"54,574",4,"2,18,296",0,0,"2,18,296",Debit Card,Pune,Offline,,,,,
1746,April-2024,12-04-2024,C156,Smartphone,Electronics,"29,496",5,"1,47,480",10,14748,"1,32,732",UPI,Ahmedabad,Offline,,,,,
1747,June-2024,14-06-2024,C307,Headphones,Electronics,"2,771",1,"2,771",15,415.65,"2,355",Credit Card,Chennai,Offline,,,,,
1748,January-2024,28-01-2024,C745,Printer,Electronics,"8,992",1,"8,992",15,1348.8,"7,643",Credit Card,Bangalore,Online,,,,,
1749,February-2024,19-02-2024,C125,Notebook,Stationery,-904,4,"-3,616",15,-542.4,"-3,073",UPI,Chennai,Offline,,,,,
1750,May-2024,16-05-2024,C954,Office Chair,Furniture,"8,959",1,"8,959",0,0,"8,959",Debit Card,Delhi,Offline,,,,,
1751,January-2024,11-01-2024,C515,Smartphone,Electronics,"28,867",5,"1,44,335",15,21650.25,"1,22,684",Credit Card,Hyderabad,Online,,,,,
1752,January-2024,10-01-2024,C853,Headphones,Electronics,"2,502",1,"2,502",15,375.3,"2,126",UPI,Hyderabad,Online,,,,,
1753,January-2024,04-01-2024,C276,Laptop,Electronics,"56,705",3,"1,70,115",0,0,"1,70,115",Cash,Bangalore,Online,,,,,
1754,January-2024,28-01-2024,C216,Office Chair,Furniture,"7,437",5,"37,185",5,1859.25,"35,325",UPI,Hyderabad,Offline,,,,,
1755,March-2024,27-03-2024,C930,Tablet,Electronics,"19,328",1,"19,328",5,966.4,"18,361",Debit Card,Hyderabad,Online,,,,,
1756,May-2024,31-05-2024,C277,Printer,Electronics,"7,258",1,"7,258",10,725.8,"6,532",Credit Card,Kolkata,Online,,,,,
1757,June-2024,27-06-2024,C478,Desk Lamp,Furniture,475,4,"1,900",5,95,"1,805",UPI,Bangalore,Online,,,,,
1758,June-2024,10-06-2024,C727,Tablet,Electronics,"21,185",2,"42,370",0,0,"42,370",Cash,Mumbai,Online,,,,,
1759,January-2024,02-01-2024,C283,Smartphone,Electronics,"30,894",5,"1,54,470",10,15447,"1,39,023",Cash,Ahmedabad,Online,,,,,
1760,February-2024,22-02-2024,C246,Keyboard,Electronics,"1,642",4,"6,568",15,985.2,"5,582",Credit Card,Bangalore,Online,,,,,
1761,June-2024,01-06-2024,C284,Office Chair,Furniture,"7,506",1,"7,506",10,750.6,"6,755",Debit Card,Kolkata,Online,,,,,
1762,May-2024,22-05-2024,C341,Monitor,Electronics,"10,481",5,"52,405",0,0,"52,405",Debit Card,Hyderabad,Offline,,,,,
1763,June-2024,09-06-2024,C775,Monitor,Electronics,"11,132",1,"11,132",5,556.6,"10,575",UPI,Bangalore,Offline,,,,,
1764,May-2024,07-05-2024,C280,Headphones,Electronics,"3,244",1,"3,244",0,0,"3,244",Debit Card,Chennai,Online,,,,,
1765,April-2024,21-04-2024,C357,Printer,Electronics,"9,526",4,"38,104",0,0,"38,104",UPI,Delhi,Online,,,,,
1766,February-2024,10-02-2024,C904,Laptop,Electronics,"54,986",5,"2,74,930",0,0,"2,74,930",UPI,Hyderabad,Offline,,,,,
1767,May-2024,31-05-2024,C693,Printer,Electronics,"8,716",2,"17,432",10,1743.2,"15,688",Credit Card,Mumbai,Offline,,,,,
1768,February-2024,28-02-2024,C200,Monitor,Electronics,"13,021",4,"52,084",5,2604.2,"49,479",Cash,Hyderabad,Online,,,,,
1769,April-2024,30-04-2024,C699,Office Chair,Furniture,"5,222",4,"20,888",5,1044.4,"19,843",Credit Card,Ahmedabad,Online,,,,,
1770,April-2024,09-04-2024,C482,Headphones,Electronics,"2,374",2,"4,748",10,474.8,"4,273",Debit Card,Hyderabad,Offline,,,,,
1771,February-2024,02-02-2024,C132,Notebook,Stationery,"-1,636",3,"-4,908",5,-245.4,"-4,662",UPI,Ahmedabad,Offline,,,,,
1772,April-2024,17-04-2024,C275,Printer,Electronics,"7,900",3,"23,700",5,1185,"22,515",Credit Card,Hyderabad,Online,,,,,
1773,April-2024,15-04-2024,C977,Desk Lamp,Furniture,"1,803",2,"3,606",15,540.9,"3,065",Cash,Chennai,Online,,,,,
1774,April-2024,19-04-2024,C853,Monitor,Electronics,"11,015",3,"33,045",15,4956.75,"28,088",Credit Card,Bangalore,Online,,,,,
1775,April-2024,16-04-2024,C145,Laptop,Electronics,"54,927",5,"2,74,635",0,0,"2,74,635",Cash,Kolkata,Offline,,,,,
1776,June-2024,27-06-2024,C941,Smartphone,Electronics,"29,853",4,"1,19,412",5,5970.6,"1,13,441",UPI,Delhi,Offline,,,,,
1777,February-2024,25-02-2024,C235,Printer,Electronics,"8,211",2,"16,422",0,0,"16,422",UPI,Ahmedabad,Offline,,,,,
1778,February-2024,11-02-2024,C820,Office Chair,Furniture,"8,514",5,"42,570",0,0,"42,570",Cash,Ahmedabad,Online,,,,,
1779,June-2024,29-06-2024,C515,Headphones,Electronics,"3,735",3,"11,205",15,1680.75,"9,524",UPI,Mumbai,Offline,,,,,
1780,June-2024,25-06-2024,C440,Desk Lamp,Furniture,-67,3,-201,15,-30.15,-170,Debit Card,Hyderabad,Online,,,,,
1781,June-2024,07-06-2024,C443,Laptop,Electronics,"55,108",3,"1,65,324",0,0,"1,65,324",UPI,Kolkata,Offline,,,,,
1782,April-2024,29-04-2024,C733,Laptop,Electronics,"54,497",3,"1,63,491",5,8174.55,"1,55,316",UPI,Hyderabad,Online,,,,,
1783,March-2024,26-03-2024,C344,Desk Lamp,Furniture,265,4,"1,060",5,53,"1,007",Credit Card,Pune,Offline,,,,,
1784,March-2024,09-03-2024,C615,Tablet,Electronics,"19,135",1,"19,135",0,0,"19,135",Debit Card,Pune,Offline,,,,,
1785,May-2024,04-05-2024,C613,Desk Lamp,Furniture,"3,197",1,"3,197",15,479.55,"2,717",Debit Card,Ahmedabad,Offline,,,,,
1786,June-2024,21-06-2024,C809,Smartphone,Electronics,"28,771",4,"1,15,084",0,0,"1,15,084",UPI,Kolkata,Online,,,,,
1787,March-2024,14-03-2024,C178,Smartphone,Electronics,"28,674",3,"86,022",0,0,"86,022",Credit Card,Ahmedabad,Online,,,,,
1788,February-2024,22-02-2024,C633,Laptop,Electronics,"54,200",4,"2,16,800",5,10840,"2,05,960",Cash,Pune,Offline,,,,,
1789,April-2024,23-04-2024,C855,Laptop,Electronics,"54,194",2,"1,08,388",0,0,"1,08,388",UPI,Hyderabad,Offline,,,,,
1790,April-2024,15-04-2024,C692,Printer,Electronics,"9,685",3,"29,055",15,4358.25,"24,696",Cash,Ahmedabad,Offline,,,,,
1791,May-2024,25-05-2024,C235,Keyboard,Electronics,203,3,609,5,30.45,578,Cash,Pune,Offline,,,,,
1792,January-2024,13-01-2024,C251,Printer,Electronics,"8,164",4,"32,656",5,1632.8,"31,023",Credit Card,Chennai,Online,,,,,
1793,February-2024,14-02-2024,C959,Headphones,Electronics,"1,160",2,"2,320",0,0,"2,320",UPI,Pune,Online,,,,,
1794,April-2024,22-04-2024,C366,Printer,Electronics,"7,755",2,"15,510",0,0,"15,510",Debit Card,Pune,Online,,,,,
1795,April-2024,05-04-2024,C559,Desk Lamp,Furniture,"3,795",2,"7,590",10,759,"6,831",UPI,Delhi,Offline,,,,,
1796,May-2024,07-05-2024,C886,Headphones,Electronics,"4,382",4,"17,528",10,1752.8,"15,775",Credit Card,Delhi,Offline,,,,,
1797,June-2024,14-06-2024,C822,Keyboard,Electronics,"1,441",3,"4,323",5,216.15,"4,106",Cash,Pune,Online,,,,,
1798,May-2024,02-05-2024,C141,Headphones,Electronics,"3,277",5,"16,385",0,0,"16,385",Debit Card,Delhi,Offline,,,,,
1799,June-2024,07-06-2024,C961,Monitor,Electronics,"11,826",3,"35,478",0,0,"35,478",Debit Card,Delhi,Online,,,,,
1800,May-2024,29-05-2024,C639,Monitor,Electronics,"13,200",3,"39,600",5,1980,"37,620",UPI,Mumbai,Offline,,,,,
1801,June-2024,22-06-2024,C787,Smartphone,Electronics,"31,997",5,"1,59,985",15,23997.75,"1,35,987",Credit Card,Ahmedabad,Offline,,,,,
1802,June-2024,03-06-2024,C719,Desk Lamp,Furniture,"3,664",1,"3,664",10,366.4,"3,297",Cash,Bangalore,Offline,,,,,
1803,April-2024,04-04-2024,C495,Printer,Electronics,"7,049",3,"21,147",10,2114.7,"19,032",Debit Card,Chennai,Offline,,,,,
1804,May-2024,23-05-2024,C189,Monitor,Electronics,"12,981",4,"51,924",15,7788.6,"44,135",Cash,Chennai,Online,,,,,
1805,April-2024,18-04-2024,C846,Tablet,Electronics,"18,571",5,"92,855",0,0,"92,855",Credit Card,Hyderabad,Offline,,,,,
1806,May-2024,01-05-2024,C988,Desk Lamp,Furniture,"1,173",1,"1,173",15,175.95,997,UPI,Delhi,Offline,,,,,
1807,June-2024,12-06-2024,C379,Tablet,Electronics,"18,716",5,"93,580",15,14037,"79,543",Credit Card,Hyderabad,Online,,,,,
1808,April-2024,07-04-2024,C396,Desk Lamp,Furniture,"1,809",1,"1,809",10,180.9,"1,628",Debit Card,Ahmedabad,Offline,,,,,
1809,February-2024,27-02-2024,C127,Laptop,Electronics,"53,630",3,"1,60,890",10,16089,"1,44,801",Cash,Mumbai,Offline,,,,,
1810,April-2024,16-04-2024,C283,Office Chair,Furniture,"8,714",2,"17,428",0,0,"17,428",UPI,Chennai,Offline,,,,,
1811,January-2024,18-01-2024,C713,Printer,Electronics,"9,380",4,"37,520",15,5628,"31,892",Debit Card,Ahmedabad,Online,,,,,
1812,April-2024,05-04-2024,C624,Notebook,Stationery,"-1,809",3,"-5,427",5,-271.35,"-5,155",UPI,Bangalore,Offline,,,,,
1813,April-2024,28-04-2024,C999,Headphones,Electronics,"1,963",2,"3,926",0,0,"3,926",Debit Card,Pune,Offline,,,,,
1814,June-2024,11-06-2024,C464,Laptop,Electronics,"54,187",3,"1,62,561",0,0,"1,62,561",Credit Card,Bangalore,Online,,,,,
1815,June-2024,02-06-2024,C870,Headphones,Electronics,"2,727",3,"8,181",10,818.1,"7,362",Debit Card,Chennai,Offline,,,,,
1816,January-2024,25-01-2024,C647,Notebook,Stationery,-440,2,-880,0,0,-880,Credit Card,Chennai,Offline,,,,,
1817,May-2024,04-05-2024,C521,Printer,Electronics,"10,772",2,"21,544",0,0,"21,544",Credit Card,Bangalore,Online,,,,,
1818,February-2024,18-02-2024,C914,Desk Lamp,Furniture,"2,312",5,"11,560",0,0,"11,560",Cash,Ahmedabad,Online,,,,,
1819,January-2024,30-01-2024,C938,Headphones,Electronics,"4,282",1,"4,282",15,642.3,"3,639",Debit Card,Chennai,Offline,,,,,
1820,February-2024,05-02-2024,C936,Office Chair,Furniture,"8,644",5,"43,220",10,4322,"38,898",Credit Card,Chennai,Online,,,,,
1821,January-2024,31-01-2024,C327,Headphones,Electronics,"4,009",2,"8,018",5,400.9,"7,617",Debit Card,Bangalore,Online,,,,,
1822,February-2024,03-02-2024,C180,Tablet,Electronics,"20,829",1,"20,829",0,0,"20,829",UPI,Ahmedabad,Offline,,,,,
1823,January-2024,11-01-2024,C301,Smartphone,Electronics,"28,134",5,"1,40,670",0,0,"1,40,670",Cash,Mumbai,Offline,,,,,
1824,January-2024,12-01-2024,C167,Keyboard,Electronics,"2,234",1,"2,234",0,0,"2,234",UPI,Hyderabad,Online,,,,,
1825,February-2024,17-02-2024,C786,Printer,Electronics,"7,119",1,"7,119",5,355.95,"6,763",Debit Card,Pune,Offline,,,,,
1826,February-2024,11-02-2024,C975,Desk Lamp,Furniture,"2,998",5,"14,990",5,749.5,"14,240",UPI,Mumbai,Online,,,,,
1827,May-2024,15-05-2024,C322,Monitor,Electronics,"13,949",3,"41,847",5,2092.35,"39,754",UPI,Mumbai,Online,,,,,
1828,May-2024,09-05-2024,C971,Office Chair,Furniture,"6,501",5,"32,505",5,1625.25,"30,879",Cash,Mumbai,Online,,,,,
1829,March-2024,31-03-2024,C488,Tablet,Electronics,"18,877",5,"94,385",5,4719.25,"89,665",Cash,Mumbai,Offline,,,,,
1830,February-2024,01-02-2024,C577,Smartphone,Electronics,"30,128",2,"60,256",15,9038.4,"51,217",Debit Card,Chennai,Online,,,,,
1831,January-2024,22-01-2024,C435,Office Chair,Furniture,"5,473",4,"21,892",10,2189.2,"19,702",Cash,Chennai,Offline,,,,,
1832,February-2024,27-02-2024,C667,Tablet,Electronics,"19,190",4,"76,760",5,3838,"72,922",UPI,Ahmedabad,Offline,,,,,
1833,February-2024,15-02-2024,C113,Office Chair,Furniture,"7,752",1,"7,752",15,1162.8,"6,589",Cash,Mumbai,Online,,,,,
1834,February-2024,06-02-2024,C504,Tablet,Electronics,"20,846",5,"1,04,230",0,0,"1,04,230",Credit Card,Mumbai,Offline,,,,,
1835,February-2024,20-02-2024,C446,Monitor,Electronics,"12,436",4,"49,744",0,0,"49,744",Credit Card,Kolkata,Offline,,,,,
1836,March-2024,12-03-2024,C883,Notebook,Stationery,551,3,"1,653",15,247.95,"1,405",Debit Card,Ahmedabad,Offline,,,,,
1837,May-2024,04-05-2024,C623,Keyboard,Electronics,103,4,412,0,0,412,UPI,Chennai,Offline,,,,,
1838,May-2024,07-05-2024,C336,Headphones,Electronics,621,1,621,0,0,621,UPI,Ahmedabad,Online,,,,,
1839,February-2024,15-02-2024,C491,Notebook,Stationery,902,3,"2,706",5,135.3,"2,570",Debit Card,Mumbai,Online,,,,,
1840,June-2024,18-06-2024,C869,Desk Lamp,Furniture,"2,943",4,"11,772",15,1765.8,"10,006",Credit Card,Chennai,Offline,,,,,
1841,May-2024,05-05-2024,C616,Keyboard,Electronics,"1,721",3,"5,163",0,0,"5,163",UPI,Kolkata,Online,,,,,
1842,April-2024,08-04-2024,C560,Printer,Electronics,"10,493",4,"41,972",15,6295.8,"35,676",Cash,Delhi,Online,,,,,
1843,February-2024,15-02-2024,C670,Keyboard,Electronics,"3,123",2,"6,246",15,936.9,"5,309",Cash,Bangalore,Offline,,,,,
1844,April-2024,09-04-2024,C599,Smartphone,Electronics,"30,330",4,"1,21,320",15,18198,"1,03,122",Cash,Bangalore,Online,,,,,
1845,April-2024,10-04-2024,C369,Office Chair,Furniture,"7,420",4,"29,680",10,2968,"26,712",Debit Card,Pune,Online,,,,,
1846,January-2024,08-01-2024,C704,Laptop,Electronics,"53,525",3,"1,60,575",10,16057.5,"1,44,517",UPI,Pune,Offline,,,,,
1847,January-2024,25-01-2024,C538,Printer,Electronics,"8,463",4,"33,852",10,3385.2,"30,466",UPI,Hyderabad,Online,,,,,
1848,March-2024,01-03-2024,C763,Keyboard,Electronics,"1,927",1,"1,927",0,0,"1,927",Debit Card,Mumbai,Offline,,,,,
1849,February-2024,13-02-2024,C120,Desk Lamp,Furniture,"1,135",1,"1,135",15,170.25,964,Cash,Kolkata,Offline,,,,,
1850,January-2024,06-01-2024,C812,Office Chair,Furniture,"7,408",1,"7,408",10,740.8,"6,667",Cash,Kolkata,Offline,,,,,
1851,May-2024,26-05-2024,C200,Office Chair,Furniture,"5,409",2,"10,818",10,1081.8,"9,736",Cash,Pune,Online,,,,,
1852,June-2024,06-06-2024,C406,Printer,Electronics,"10,970",4,"43,880",5,2194,"41,686",Cash,Mumbai,Online,,,,,
1853,March-2024,14-03-2024,C371,Laptop,Electronics,"54,217",5,"2,71,085",15,40662.75,"2,30,422",Credit Card,Mumbai,Online,,,,,
1854,May-2024,31-05-2024,C444,Keyboard,Electronics,-225,5,"-1,125",15,-168.75,-956,Cash,Hyderabad,Offline,,,,,
1855,January-2024,20-01-2024,C767,Keyboard,Electronics,"1,567",3,"4,701",15,705.15,"3,995",Debit Card,Hyderabad,Offline,,,,,
1856,April-2024,12-04-2024,C357,Notebook,Stationery,230,4,920,5,46,874,UPI,Bangalore,Offline,,,,,
1857,February-2024,24-02-2024,C776,Office Chair,Furniture,"6,097",5,"30,485",15,4572.75,"25,912",UPI,Hyderabad,Offline,,,,,
1858,April-2024,28-04-2024,C251,Monitor,Electronics,"10,616",3,"31,848",15,4777.2,"27,070",Cash,Pune,Online,,,,,
1859,June-2024,11-06-2024,C308,Tablet,Electronics,"19,093",3,"57,279",5,2863.95,"54,415",Debit Card,Hyderabad,Offline,,,,,
1860,March-2024,02-03-2024,C216,Headphones,Electronics,"1,286",1,"1,286",5,64.3,"1,221",Debit Card,Ahmedabad,Offline,,,,,
1861,May-2024,23-05-2024,C546,Tablet,Electronics,"20,649",1,"20,649",5,1032.45,"19,616",Credit Card,Chennai,Online,,,,,
1862,January-2024,08-01-2024,C364,Keyboard,Electronics,"2,197",5,"10,985",5,549.25,"10,435",UPI,Ahmedabad,Online,,,,,
1863,January-2024,15-01-2024,C980,Smartphone,Electronics,"29,285",5,"1,46,425",10,14642.5,"1,31,782",UPI,Kolkata,Offline,,,,,
1864,June-2024,20-06-2024,C773,Smartphone,Electronics,"29,625",2,"59,250",5,2962.5,"56,287",UPI,Mumbai,Offline,,,,,
1865,May-2024,07-05-2024,C192,Monitor,Electronics,"12,456",1,"12,456",10,1245.6,"11,210",Debit Card,Kolkata,Online,,,,,
1866,April-2024,18-04-2024,C323,Headphones,Electronics,937,2,"1,874",5,93.7,"1,780",Debit Card,Ahmedabad,Offline,,,,,
1867,March-2024,06-03-2024,C983,Notebook,Stationery,"-1,651",4,"-6,604",10,-660.4,"-5,943",UPI,Pune,Offline,,,,,
1868,May-2024,01-05-2024,C799,Monitor,Electronics,"13,945",3,"41,835",5,2091.75,"39,743",Debit Card,Ahmedabad,Offline,,,,,
1869,March-2024,19-03-2024,C121,Notebook,Stationery,"-1,738",1,"-1,738",5,-86.9,"-1,651",Debit Card,Kolkata,Offline,,,,,
1870,June-2024,12-06-2024,C817,Printer,Electronics,"10,699",1,"10,699",5,534.95,"10,164",Cash,Kolkata,Online,,,,,
1871,April-2024,10-04-2024,C361,Keyboard,Electronics,-131,2,-262,10,-26.2,-235,Credit Card,Bangalore,Offline,,,,,
1872,June-2024,10-06-2024,C424,Tablet,Electronics,"21,233",1,"21,233",10,2123.3,"19,109",UPI,Ahmedabad,Offline,,,,,
1873,April-2024,15-04-2024,C961,Printer,Electronics,"9,938",4,"39,752",0,0,"39,752",Credit Card,Chennai,Online,,,,,
1874,March-2024,31-03-2024,C530,Notebook,Stationery,"1,106",5,"5,530",10,553,"4,977",Cash,Delhi,Online,,,,,
1875,June-2024,13-06-2024,C756,Headphones,Electronics,"3,081",4,"12,324",5,616.2,"11,707",UPI,Kolkata,Online,,,,,
1876,June-2024,09-06-2024,C412,Printer,Electronics,"9,358",1,"9,358",0,0,"9,358",Credit Card,Hyderabad,Online,,,,,
1877,June-2024,01-06-2024,C802,Tablet,Electronics,"21,246",3,"63,738",15,9560.7,"54,177",Cash,Bangalore,Offline,,,,,
1878,February-2024,14-02-2024,C803,Notebook,Stationery,"1,506",3,"4,518",10,451.8,"4,066",Credit Card,Mumbai,Offline,,,,,
1879,April-2024,04-04-2024,C286,Tablet,Electronics,"21,589",4,"86,356",5,4317.8,"82,038",UPI,Delhi,Online,,,,,
1880,January-2024,23-01-2024,C573,Monitor,Electronics,"11,072",2,"22,144",0,0,"22,144",Cash,Kolkata,Offline,,,,,
1881,February-2024,08-02-2024,C191,Printer,Electronics,"7,696",5,"38,480",0,0,"38,480",UPI,Kolkata,Offline,,,,,
1882,June-2024,21-06-2024,C606,Smartphone,Electronics,"28,919",2,"57,838",5,2891.9,"54,946",Debit Card,Chennai,Offline,,,,,
1883,April-2024,07-04-2024,C233,Tablet,Electronics,"21,507",2,"43,014",5,2150.7,"40,863",Debit Card,Hyderabad,Offline,,,,,
1884,February-2024,16-02-2024,C518,Headphones,Electronics,617,3,"1,851",10,185.1,"1,665",Credit Card,Ahmedabad,Online,,,,,
1885,April-2024,04-04-2024,C696,Office Chair,Furniture,"5,351",1,"5,351",15,802.65,"4,548",Credit Card,Pune,Offline,,,,,
1886,June-2024,24-06-2024,C317,Tablet,Electronics,"20,901",4,"83,604",10,8360.4,"75,243",UPI,Mumbai,Online,,,,,
1887,January-2024,14-01-2024,C440,Monitor,Electronics,"11,928",3,"35,784",0,0,"35,784",UPI,Chennai,Offline,,,,,
1888,March-2024,18-03-2024,C504,Printer,Electronics,"7,541",5,"37,705",0,0,"37,705",Credit Card,Chennai,Online,,,,,
1889,May-2024,08-05-2024,C604,Printer,Electronics,"10,595",4,"42,380",5,2119,"40,261",UPI,Pune,Offline,,,,,
1890,February-2024,06-02-2024,C366,Smartphone,Electronics,"29,283",1,"29,283",5,1464.15,"27,818",Cash,Chennai,Offline,,,,,
1891,April-2024,20-04-2024,C389,Keyboard,Electronics,"2,010",3,"6,030",10,603,"5,427",Cash,Bangalore,Offline,,,,,
1892,May-2024,05-05-2024,C882,Headphones,Electronics,"2,776",4,"11,104",0,0,"11,104",Credit Card,Bangalore,Online,,,,,
1893,February-2024,28-02-2024,C287,Laptop,Electronics,"54,926",3,"1,64,778",5,8238.9,"1,56,539",Cash,Kolkata,Online,,,,,
1894,May-2024,06-05-2024,C141,Office Chair,Furniture,"6,460",5,"32,300",15,4845,"27,455",Cash,Ahmedabad,Online,,,,,
1895,February-2024,07-02-2024,C226,Printer,Electronics,"7,383",2,"14,766",10,1476.6,"13,289",Credit Card,Bangalore,Offline,,,,,
1896,May-2024,24-05-2024,C779,Notebook,Stationery,"-1,011",5,"-5,055",0,0,"-5,055",Credit Card,Kolkata,Online,,,,,
1897,March-2024,04-03-2024,C886,Office Chair,Furniture,"7,772",1,"7,772",10,777.2,"6,994",UPI,Chennai,Online,,,,,
1898,April-2024,10-04-2024,C482,Notebook,Stationery,"1,925",1,"1,925",10,192.5,"1,732",Credit Card,Delhi,Online,,,,,
1899,April-2024,27-04-2024,C950,Office Chair,Furniture,"6,859",3,"20,577",0,0,"20,577",Debit Card,Delhi,Offline,,,,,
1900,March-2024,24-03-2024,C849,Notebook,Stationery,"-1,351",2,"-2,702",0,0,"-2,702",Debit Card,Pune,Online,,,,,
1901,January-2024,19-01-2024,C660,Notebook,Stationery,-318,1,-318,15,-47.7,-270,Debit Card,Bangalore,Online,,,,,
1902,April-2024,12-04-2024,C191,Laptop,Electronics,"56,491",2,"1,12,982",5,5649.1,"1,07,332",Cash,Kolkata,Offline,,,,,
1903,June-2024,14-06-2024,C870,Headphones,Electronics,993,3,"2,979",15,446.85,"2,532",Cash,Chennai,Online,,,,,
1904,April-2024,01-04-2024,C781,Smartphone,Electronics,"31,408",3,"94,224",5,4711.2,"89,512",Cash,Ahmedabad,Offline,,,,,
1905,May-2024,01-05-2024,C374,Notebook,Stationery,578,4,"2,312",0,0,"2,312",Cash,Pune,Online,,,,,
1906,April-2024,21-04-2024,C745,Tablet,Electronics,"18,380",1,"18,380",10,1838,"16,542",Cash,Hyderabad,Online,,,,,
1907,May-2024,06-05-2024,C639,Desk Lamp,Furniture,143,3,429,15,64.35,364,Cash,Mumbai,Offline,,,,,
1908,March-2024,17-03-2024,C252,Headphones,Electronics,"3,302",3,"9,906",5,495.3,"9,410",Cash,Chennai,Online,,,,,
1909,May-2024,21-05-2024,C178,Laptop,Electronics,"55,102",1,"55,102",15,8265.3,"46,836",Cash,Mumbai,Offline,,,,,
1910,June-2024,18-06-2024,C837,Notebook,Stationery,"1,449",3,"4,347",10,434.7,"3,912",Debit Card,Mumbai,Online,,,,,
1911,January-2024,30-01-2024,C858,Office Chair,Furniture,"5,735",2,"11,470",15,1720.5,"9,749",UPI,Mumbai,Offline,,,,,
1912,June-2024,29-06-2024,C404,Printer,Electronics,"9,405",4,"37,620",15,5643,"31,977",Debit Card,Pune,Online,,,,,
1913,February-2024,24-02-2024,C289,Smartphone,Electronics,"31,059",5,"1,55,295",10,15529.5,"1,39,765",UPI,Kolkata,Online,,,,,
1914,January-2024,02-01-2024,C504,Smartphone,Electronics,"28,054",2,"56,108",15,8416.2,"47,691",Cash,Kolkata,Offline,,,,,
1915,March-2024,18-03-2024,C733,Notebook,Stationery,-403,4,"-1,612",10,-161.2,"-1,450",UPI,Bangalore,Online,,,,,
